ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5032101463615163	2388.3	12.98	2347.12	1592.4	0.5064327673992214	0	0	12933	17	12707	8622	16	8	15	11	0	0	449.927850484848	50	449.927850484848	50	0.0	
