ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
[0.49522561]	103.84	8.66	101.92	69.38	[0.5665900626803686]	0	0	414	11	409	276	16	7	15	11	0	0	60.49178194999695	50	60.49178194999695	50	0.0	
