ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-0.008157768688653535	1811.58	11.76	1718.2	1207.9	0.0030219499736859035	0	0	25009	17	23719	16673	28	7	27	19	41	0	378.71805906295776	50	378.71805906295776	9	82.0	
