ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
163.6245	8.183	37.6165	24.8205	55	21	13462	499	17	478	327	11	7	20	14	16	0	0	1067.3528699874878	44000	21796.111733675003	28422	35.404545454545456	
161.867	8.2105	37.1785	24.487	89	22	13883	499	17	478	327	11	7	20	14	13	0	0	1064.3751261234283	46000	22860.48685979843	29887	35.028260869565216	
159.593	8.2015	36.2245	23.8705	106	23	14304	499	17	478	327	11	7	20	14	11	0	0	1058.1795644760132	48000	23918.666424274445	31343	34.702083333333334	
160.112	8.176	35.3925	23.2925	15	24	14721	499	17	206	137	14	8	28	20	9	0	0	1052.5045566558838	50000	24971.17098093033	32810	34.379999999999995	
158.597	8.196	35.638	23.4625	14	25	15143	499	17	206	137	14	8	28	20	10	0	0	1051.521965265274	52000	26022.692946195602	34272	34.092307692307685	
159.3115	8.2105	35.9575	23.6825	17	26	15522	499	17	206	137	11	8	28	20	11	0	0	1071.8286864757538	54000	27094.521632671356	35770	33.75925925925925	
157.724	8.195	35.583	23.432	9	27	15889	499	17	206	137	11	8	28	20	10	0	0	1076.5073761940002	56000	28171.029008865356	37263	33.45892857142857	
158.6355	8.1835	35.2405	23.198	9	28	16288	499	17	206	137	11	8	28	20	9	0	0	1066.9191796779633	58000	29237.94818854332	38735	33.21551724137932	
159.7555	8.2005	35.524	23.391	9	29	16702	499	17	206	137	11	8	28	20	10	0	0	1073.3669397830963	60000	30311.315128326416	40180	33.03333333333333	
159.715	8.2015	35.557	23.417	9	30	17076	499	17	206	137	11	8	28	20	9	0	0	1084.1194043159485	62000	31395.434532642365	41648	32.825806451612905	
161.2475	8.1695	34.8725	22.9585	9	31	17446	499	17	312	206	11	8	28	20	7	0	0	1071.3128504753113	64000	32466.747383117676	43109	32.64218749999999	
162.577	8.1675	35.068	23.088	12	32	17871	499	17	312	206	11	8	28	20	9	0	0	1069.2274453639984	66000	33535.974828481674	44535	32.522727272727266	
162.7515	8.18	35.1885	23.17	15	33	18336	499	17	312	206	11	8	28	20	9	0	0	1061.108327627182	68000	34597.083156108856	45904	32.49411764705883	
162.503	8.216	35.586	23.449	16	34	18798	499	17	312	206	17	8	28	20	10	0	0	1059.4573335647583	70000	35656.540489673615	47290	32.442857142857136	
165.363	8.233	35.555	23.438	13	35	19268	499	17	312	206	19	8	28	20	10	0	0	1051.07905459404	72000	36707.619544267654	48670	32.402777777777786	
166.692	8.261	35.865	23.6565	13	36	19732	499	17	312	206	13	8	28	20	11	0	0	1058.3193230628967	74000	37765.93886733055	50077	32.328378378378375	
167.376	8.315	36.2275	23.9255	14	37	20227	499	17	312	206	13	8	28	20	12	0	0	1051.2620105743408	76000	38817.20087790489	51427	32.33289473684211	
167.0505	8.363	36.8115	24.331	14	38	20744	499	17	312	206	13	8	28	20	14	0	0	1034.5308830738068	78000	39851.7317609787	52743	32.38076923076923	
166.7505	8.4375	37.534	24.849	18	39	21276	499	17	312	206	13	8	28	20	15	0	0	1035.6495380401611	80000	40887.38129901886	54022	32.47250000000001	
166.3975	8.4955	37.8805	25.1115	25	40	21839	499	17	312	206	13	8	28	20	16	0	0	1029.358680486679	82000	41916.73997950554	55280	32.58536585365853	
168.3535	8.564	38.2025	25.3715	33	41	22381	499	17	312	206	13	8	28	20	18	0	0	1043.8355026245117	84000	42960.57548213005	56517	32.71785714285714	
169.538	8.642	38.5515	25.653	25	42	22902	499	17	312	206	13	8	28	20	18	0	0	1039.2231369018555	86000	43999.798619031906	57768	32.827906976744174	
170.521	8.733	38.879	25.93	32	43	23415	499	17	312	206	13	8	28	20	20	0	0	1039.2472517490387	88000	45039.045870780945	58982	32.974999999999994	
172.225	8.828	39.4085	26.341	38	44	23934	499	17	312	206	13	8	28	20	23	0	0	1038.9261260032654	90000	46077.97199678421	60193	33.11888888888889	
