ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1013.48	11.52	989.26	675.82	8	0	0	11118	17	10893	7412	16	7	15	11	14	0	0	795.5622801780701	50	795.5622801780701	50	0.0	
1053.44	11.26	991.9	677.2	9	1	38	11118	17	10893	7412	16	7	15	11	13	0	0	45.81714463233948	100	841.3794248104095	62	38.0	
1005.52	10.82	952.64	649.86	12	2	74	11118	17	10893	7412	16	7	15	11	8	0	0	51.370469093322754	150	892.7498939037323	76	49.33333333333333	
816.54	10.32	754.98	515.48	11	3	100	11118	17	10893	7412	16	7	15	11	7	0	0	84.99665689468384	200	977.7465507984161	100	50.0	
644.64	10.14	596.92	407.16	12	4	139	11118	17	10893	7412	14	7	15	11	6	0	0	41.358315229415894	250	1019.104866027832	111	55.6	
614.54	10.06	555.96	379.2	14	5	166	11118	17	10893	7412	14	7	15	11	5	0	0	80.3212513923645	300	1099.4261174201965	133	55.666666666666664	
570.32	9.76	512.64	349.64	15	6	185	11118	17	10893	7412	16	7	15	11	5	0	0	104.44306540489197	350	1203.8691828250885	163	53.42857142857143	
562.98	9.62	508.6	346.84	12	7	204	11118	17	10893	7412	16	7	15	11	5	0	0	111.64182806015015	400	1315.5110108852386	192	52.0	
552.24	9.4	495.34	337.82	13	8	227	11118	17	10893	7412	11	7	15	11	4	0	0	94.5210394859314	450	1410.03205037117	215	52.22222222222222	
553.84	9.46	497.0	338.92	16	9	255	11118	17	10893	7412	11	7	15	11	4	0	0	79.68857669830322	500	1489.7206270694733	236	52.800000000000004	
535.72	9.42	479.54	327.06	16	10	286	11118	17	10893	7412	11	7	15	11	3	0	0	69.28640389442444	550	1559.0070309638977	254	53.81818181818182	
479.96	9.36	427.7	291.62	16	11	307	11118	17	10893	7412	11	7	15	11	3	0	0	106.26480102539062	600	1665.2718319892883	280	53.333333333333336	
482.0	9.34	427.4	291.46	17	12	332	11118	17	10893	7412	11	8	15	11	4	0	0	88.04429006576538	650	1753.3161220550537	301	53.69230769230769	
478.08	9.52	430.42	293.52	18	13	360	11118	17	10893	7412	11	8	15	11	4	0	0	81.8761854171753	700	1835.192307472229	321	54.142857142857146	
479.48	9.54	431.12	294.04	21	14	382	11118	17	10893	7412	11	8	15	11	4	0	0	98.54614019393921	750	1933.7384476661682	349	53.46666666666667	
