ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
237.72	10.42	193.52	133.88	34	16	450	4287	20	4143	2858	19	8	15	11	4	0	0	74.70955610275269	850	1779.0535972118378	393	53.76470588235294	
236.92	10.46	194.74	134.68	34	17	481	4287	20	4143	2858	19	8	15	11	4	0	0	72.5673496723175	900	1851.6209468841553	412	54.22222222222222	
235.54	10.44	194.62	134.5	28	18	507	4287	19	4143	2858	19	8	15	11	3	0	0	88.53231716156006	950	1940.1532640457153	435	54.21052631578947	
236.58	10.58	193.78	134.0	28	19	535	4287	19	4143	2858	27	8	15	11	4	0	0	83.01100325584412	1000	2023.1642673015594	457	54.3	
153.92	10.36	111.78	77.34	26	20	556	3175	19	3057	2117	27	8	19	13	4	0	0	106.50828552246094	1050	2129.6725528240204	485	53.80952380952381	
157.32	10.32	112.32	77.66	29	21	583	3175	19	3057	2117	27	8	19	13	3	0	0	90.75170803070068	1100	2220.424260854721	508	53.81818181818182	
159.08	10.34	112.64	77.88	30	22	609	3175	19	3057	2117	27	8	19	13	3	0	0	96.57332801818848	1150	2316.9975888729095	532	53.73913043478261	
160.54	10.42	112.9	78.06	33	23	634	3175	19	3057	2117	27	8	19	13	3	0	0	99.94767093658447	1200	2416.945259809494	557	53.583333333333336	
159.84	10.42	112.7	77.92	36	24	663	3175	19	3057	2117	27	8	19	13	3	0	0	83.98938918113708	1250	2500.934648990631	578	53.760000000000005	
159.84	10.42	112.7	77.92	36	25	686	3175	19	3057	2117	27	8	19	13	3	0	0	106.8750274181366	1300	2607.8096764087677	605	53.46153846153846	
159.66	10.26	111.48	77.02	38	26	713	3175	19	3057	2117	27	8	19	13	3	0	0	91.09499859809875	1350	2698.9046750068665	627	53.55555555555556	
160.86	10.28	112.3	77.6	42	27	746	3175	19	3057	2117	27	8	19	13	3	0	0	68.50979423522949	1400	2767.414469242096	641	54.214285714285715	
162.4	10.3	112.96	78.06	43	28	768	3175	19	3057	2117	27	8	19	13	3	0	0	112.48280763626099	1450	2879.897276878357	668	53.93103448275862	
164.52	10.34	113.66	78.62	46	29	797	3175	19	3057	2117	35	9	35	24	3	0	0	77.66432547569275	1500	2957.5616023540497	688	54.13333333333333	
163.7	10.34	113.32	78.42	47	30	824	3175	19	3057	2117	35	9	31	22	3	0	0	88.49460053443909	1550	3046.0562028884888	711	54.12903225806452	
166.38	10.34	113.76	78.7	50	31	847	3175	19	3057	2117	35	9	35	24	2	0	0	104.69241046905518	1600	3150.748613357544	738	53.875	
166.38	10.34	113.76	78.7	50	32	866	3175	19	3057	2117	35	9	35	24	2	0	0	123.70242142677307	1650	3274.451034784317	769	53.39393939393939	
167.84	10.14	112.6	77.84	50	33	891	3175	19	3057	2117	50	9	35	24	2	0	0	103.29988956451416	1700	3377.750924348831	794	53.294117647058826	
167.12	10.2	113.92	78.7	50	34	918	3175	19	3057	2117	50	9	35	24	2	0	0	91.76092028617859	1750	3469.5118446350098	817	53.31428571428572	
168.7	10.2	114.12	78.78	50	35	944	3175	19	3057	2117	50	9	35	24	2	0	0	94.61196279525757	1800	3564.1238074302673	840	53.333333333333336	
167.5	10.04	112.78	77.86	50	36	970	3175	19	3057	2117	50	9	35	24	2	0	0	95.53801918029785	1850	3659.661826610565	863	53.35135135135135	
166.36	9.62	109.48	75.52	50	37	998	3175	19	3057	2117	50	9	35	24	2	0	0	85.08460712432861	1900	3744.746433734894	883	53.526315789473685	
165.6	9.68	111.38	76.8	50	38	1018	3175	19	3057	2117	50	9	35	24	2	0	0	114.29292154312134	1950	3859.039355278015	912	53.23076923076923	
166.92	9.68	110.26	76.02	50	39	1047	3175	19	3057	2117	50	9	35	24	2	0	0	80.79139709472656	2000	3939.8307523727417	932	53.4	
167.26	9.68	110.22	75.98	50	40	1069	3175	19	3057	2117	50	9	35	24	2	0	0	109.6349515914917	2050	4049.4657039642334	958	53.26829268292683	
167.6	9.68	110.22	75.96	50	41	1098	3175	19	3057	2117	50	9	26	19	2	0	0	82.26734948158264	2100	4131.733053445816	979	53.38095238095238	
169.94	9.64	110.8	76.32	50	42	1127	3175	19	3057	2117	50	9	35	24	2	0	0	104.62153482437134	2150	4236.354588270187	1000	53.48837209302326	
172.26	9.5	110.5	75.96	50	43	1152	3175	17	3057	2117	50	9	35	24	2	0	0	101.35278248786926	2200	4337.707370758057	1025	53.409090909090914	
171.88	9.52	111.18	76.38	50	44	1177	3175	17	3057	2117	50	9	35	24	2	0	0	108.76206827163696	2250	4446.469439029694	1050	53.333333333333336	
171.9	9.6	112.96	77.66	50	45	1195	3175	17	3057	2117	50	9	35	24	2	0	0	136.35985851287842	2300	4582.829297542572	1081	53.0	
171.06	9.62	113.88	78.22	50	46	1221	3175	17	3057	2117	50	9	35	24	2	0	0	104.73385763168335	2350	4687.563155174255	1105	52.97872340425532	
170.52	9.7	112.82	77.54	50	47	1257	3175	17	3057	2117	50	8	15	11	2	0	0	63.016363859176636	2400	4750.579519033432	1119	53.375	
172.18	9.9	114.66	78.82	50	48	1280	3175	18	3057	2117	50	9	35	24	2	0	0	117.49892115592957	2450	4868.078440189362	1146	53.224489795918366	
171.92	9.9	114.74	78.84	50	49	1307	3175	18	3057	2117	50	9	35	24	2	0	0	96.05272054672241	2500	4964.131160736084	1167	53.32	
173.38	9.92	115.24	79.14	50	50	1335	3175	18	3057	2117	50	9	35	24	2	0	0	95.69031071662903	2550	5059.821471452713	1188	53.411764705882355	
173.62	10.1	119.58	82.18	50	51	1359	3175	19	3057	2117	50	9	35	24	2	0	0	118.75391244888306	2600	5178.575383901596	1213	53.34615384615385	
174.2	10.12	120.34	82.68	50	52	1385	3175	19	3057	2117	50	9	35	24	2	0	0	102.1143307685852	2650	5280.689714670181	1237	53.320754716981135	
173.16	10.12	120.66	82.9	50	53	1415	3175	19	3057	2117	27	9	35	24	2	0	0	88.42113161087036	2700	5369.110846281052	1257	53.44444444444444	
175.48	10.18	121.74	83.66	50	54	1445	3175	19	3057	2117	50	9	35	24	2	0	0	88.88696694374084	2750	5457.9978132247925	1277	53.56363636363636	
175.24	10.2	122.1	83.9	50	55	1472	3175	19	3057	2117	50	9	35	24	2	0	0	99.88446044921875	2800	5557.882273674011	1298	53.64285714285714	
174.8	10.02	118.22	81.1	50	56	1494	3175	18	3057	2117	50	9	35	24	2	0	0	127.17577481269836	2850	5685.05804848671	1326	53.473684210526315	
174.98	10.02	117.74	80.82	50	57	1520	3175	18	3057	2117	50	9	35	24	2	0	0	107.05484414100647	2900	5792.112892627716	1350	53.44827586206897	
177.58	10.02	117.92	80.92	50	58	1544	3175	18	3057	2117	50	9	35	24	2	0	0	113.22166967391968	2950	5905.334562301636	1376	53.355932203389834	
178.7	10.02	118.0	80.96	50	59	1571	3175	18	3057	2117	50	9	35	24	2	0	0	104.39463472366333	3000	6009.729197025299	1398	53.4	
180.28	10.02	118.1	81.02	50	60	1595	3175	18	3057	2117	50	9	35	24	2	0	0	112.24961018562317	3050	6121.978807210922	1424	53.31147540983607	
180.28	10.02	118.1	81.02	50	60	1595	3175	18	3057	2117	50	9	35	24	2	0	0	112.24961018562317	3050	6121.978807210922	1424	53.31147540983607	
