ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
175.078	9.38	61.067	43.109	83	21	8941	1350	17	1295	900	11	7	28	19	9	1595	0	576.3125383853912	22000	11388.730209350586	12606	42.7	
171.227	9.415	61.556	43.473	74	22	9280	1350	17	1295	900	11	7	28	19	9	1648	0	413.15868878364563	23000	11801.888898134232	13228	42.48695652173913	
168.518	9.365	58.707	41.485	84	23	9601	630	17	605	420	17	7	28	19	9	1710	0	548.1035165786743	24000	12349.992414712906	13882	42.15833333333333	
168.564	9.329	56.234	39.771	93	24	9928	630	17	605	420	17	7	28	19	8	1767	0	548.9980738162994	25000	12898.990488529205	14517	41.932	
169.245	9.307	53.741	38.039	114	25	10221	570	17	549	384	17	7	28	19	7	1832	0	569.9387004375458	26000	13468.929188966751	15191	41.573076923076925	
171.773	9.203	52.226	36.961	132	26	10540	570	17	549	384	17	7	26	19	7	1899	0	541.8207898139954	27000	14010.749978780746	15841	41.32962962962963	
169.058	9.131	50.826	35.978	163	27	10844	570	17	549	384	17	7	28	19	7	1947	0	562.3225781917572	28000	14573.072556972504	16503	41.06071428571428	
168.341	9.081	49.424	34.991	196	28	11138	570	17	549	384	17	7	28	19	6	2010	0	571.778083562851	29000	15144.850640535355	17175	40.775862068965516	
172.829	9.045	49.062	34.728	238	29	11439	570	17	549	384	17	7	28	20	5	2068	0	587.5635588169098	30000	15732.414199352264	17837	40.54333333333333	
172.176	8.951	46.771	33.106	278	30	11734	570	17	549	384	17	7	28	20	5	2137	0	570.8607752323151	31000	16303.27497458458	18510	40.29032258064517	
173.026	8.972	46.855	33.167	328	31	12062	570	17	549	384	17	7	28	19	5	2194	0	553.0113055706024	32000	16856.286280155182	19150	40.15625000000001	
174.187	8.96	46.527	32.935	372	32	12387	570	17	549	384	17	7	28	19	5	2251	0	563.4789302349091	33000	17419.76521039009	19802	39.99393939393939	
171.83	8.876	45.137	31.942	419	33	12699	570	17	549	384	17	7	28	20	4	2313	0	566.8926854133606	34000	17986.65789580345	20468	39.800000000000004	
168.179	8.798	44.489	31.478	470	34	12998	570	17	549	384	17	7	28	20	3	2370	0	581.334148645401	35000	18567.992044448853	21140	39.6	
164.867	8.751	43.407	30.716	515	35	13318	471	17	549	384	17	7	28	20	3	2429	0	563.1568624973297	36000	19131.148906946182	21798	39.449999999999996	
167.506	8.693	43.149	30.528	578	36	13620	471	17	549	384	17	7	28	20	3	2480	0	576.0391294956207	37000	19707.188036441803	22470	39.27027027027027	
170.018	8.752	44.024	31.114	638	37	13935	471	17	549	384	17	7	28	20	3	2536	0	556.5482516288757	38000	20263.73628807068	23128	39.136842105263156	
172.221	8.764	44.48	31.398	702	38	14254	471	17	549	384	17	7	28	20	3	2604	0	541.5455956459045	39000	20805.281883716583	23773	39.04358974358975	
173.663	8.799	45.092	31.798	755	39	14532	471	17	549	384	17	7	28	20	3	2670	0	576.8554170131683	40000	21382.13730072975	24470	38.824999999999996	
170.458	8.729	44.375	31.255	824	40	14817	467	17	549	384	18	7	28	20	3	2743	0	567.808539390564	41000	21949.945840120316	25151	38.65609756097561	
173.047	8.685	44.338	31.201	879	41	15113	483	17	549	384	18	7	27	19	3	2793	0	572.0219914913177	42000	22521.967831611633	25826	38.509523809523806	
171.373	8.675	44.554	31.33	939	42	15402	483	17	549	384	18	7	28	20	3	2842	0	570.8800270557404	43000	23092.847858667374	26504	38.36279069767442	
172.097	8.603	44.293	31.14	992	43	15691	467	17	549	384	18	7	28	20	3	2892	0	558.7731957435608	44000	23651.621054410934	27182	38.222727272727276	
171.895	8.506	42.482	29.845	1000	44	15974	467	17	200	142	18	7	28	20	2	2953	0	477.21836495399475	45000	24128.83941936493	27879	38.04666666666666	
170.241	8.475	41.63	29.237	1000	45	16247	467	17	200	142	18	7	28	20	2	3017	0	565.89879155159	46000	24694.73821091652	28572	37.88695652173914	
170.245	8.49	41.456	29.114	1000	46	16499	467	17	200	142	18	7	28	20	2	3070	0	580.0211362838745	47000	25274.759347200394	29282	37.69787234042553	
167.74	8.468	41.013	28.801	1000	47	16764	467	17	188	134	18	7	28	20	2	3125	0	569.1151947975159	48000	25843.87454199791	29989	37.52291666666666	
170.093	8.447	40.934	28.741	1000	48	17025	467	17	188	134	18	7	28	20	2	3173	0	583.6501741409302	49000	26427.52471613884	30698	37.35102040816326	
170.268	8.446	41.136	28.873	1000	49	17260	495	17	188	134	18	7	28	20	2	3234	0	592.2846410274506	50000	27019.80935716629	31431	37.138000000000005	
170.106	8.434	41.14	28.874	1000	50	17519	495	17	188	134	18	7	28	20	2	3297	0	573.6311249732971	51000	27593.440482139587	32144	36.97254901960785	
169.325	8.441	40.959	28.755	1000	51	17770	495	17	188	134	18	7	28	20	2	3346	0	592.0767049789429	52000	28185.51718711853	32860	36.80769230769231	
169.688	8.425	40.683	28.561	1000	52	17992	495	17	229	160	18	7	28	20	2	3397	0	616.2646925449371	53000	28801.781879663467	33606	36.592452830188684	
169.253	8.416	40.348	28.324	1000	53	18255	495	17	229	160	18	7	28	20	2	3446	0	584.3993661403656	54000	29386.181245803833	34320	36.44444444444444	
167.629	8.406	40.266	28.261	1000	54	18490	495	17	229	160	18	7	28	20	2	3496	0	609.9770140647888	55000	29996.158259868622	35046	36.28	
168.242	8.401	40.21	28.217	1000	55	18748	495	17	229	160	18	7	28	20	2	3543	0	597.2277617454529	56000	30593.386021614075	35754	36.15357142857143	
169.485	8.385	40.522	28.438	1000	56	18969	495	17	229	160	18	7	28	20	2	3595	0	617.2924926280975	57000	31210.678514242172	36504	35.95789473684209	
170.524	8.4	40.793	28.63	1000	57	19203	495	17	229	160	18	7	28	20	2	3662	0	598.8866593837738	58000	31809.565173625946	37239	35.79482758620691	
168.361	8.395	40.933	28.723	1000	58	19471	495	17	229	160	18	7	28	20	2	3715	0	600.4538042545319	59000	32410.018977880478	37942	35.691525423728805	
166.779	8.376	40.865	28.668	1000	59	19729	495	17	229	160	18	7	28	20	2	3763	0	613.2747263908386	60000	33023.29370427132	38659	35.56833333333333	
166.779	8.343	40.506	28.41	1000	60	19980	495	17	229	160	18	7	28	20	2	3812	0	621.5902693271637	61000	33644.88397359848	39370	35.459016393442624	
166.779	8.343	40.506	28.41	1000	60	19980	495	17	229	160	18	7	28	20	2	3812	0	621.5902693271637	61000	33644.88397359848	39370	35.459016393442624	
