ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5060565992007883	91.08	8.934782608695652	37.0	25.130434782608695	0.6541686634549904	24	197	153	16.0	120.0	79.0	2	8.0	15.0	11.0	0	0	107.17971777915955	1250	2577.306829929352	819	34.480000000000004	
0.5088307145426987	96.7	9.355555555555556	37.06666666666667	25.444444444444443	0.6541686634549904	25	203	164	16.0	144.0	98.0	27	8.0	15.0	11.0	0	0	106.11969923973083	1300	2683.4265291690826	852	34.46153846153847	
0.5054940593980155	84.28	8.681818181818182	34.84090909090909	23.636363636363637	0.6541686634549904	26	210	184	12.0	120.0	79.0	14	7.0	15.0	11.0	0	0	103.92134976387024	1350	2787.347878932953	892	33.925925925925924	
0.5020230374342242	70.34	8.8125	32.166666666666664	22.020833333333332	0.6541686634549904	27	213	177	14.0	143.0	96.0	11	7.0	15.0	11.0	0	0	110.14017248153687	1400	2897.4880514144897	930	33.57142857142857	
0.5093264822426543	78.38	8.58695652173913	27.52173913043478	19.130434782608695	0.6541686634549904	28	218	170	12.0	45.0	33.0	8	8.0	15.0	11.0	0	0	105.59016060829163	1450	3003.0782120227814	966	33.37931034482759	
0.5145995103786357	79.32	8.510204081632653	25.79591836734694	17.959183673469386	0.6608995106686506	29	220	157	12.0	45.0	33.0	11	7.0	15.0	11.0	0	0	112.23461842536926	1500	3115.3128304481506	994	33.733333333333334	
0.509278034281988	66.46	8.355555555555556	27.711111111111112	18.933333333333334	0.6625328078679539	30	226	144	12.0	44.0	32.0	3	7.0	15.0	11.0	0	0	105.19122076034546	1550	3220.504051208496	1027	33.74193548387096	
0.5024437983386224	61.88	8.5	26.4375	18.270833333333332	0.6625328078679539	31	229	141	15.0	54.0	39.0	10	7.0	15.0	11.0	0	0	112.00323724746704	1600	3332.507288455963	1064	33.5	
0.5074986385203799	56.3	8.767441860465116	30.162790697674417	20.813953488372093	0.6625328078679539	32	237	153	14.0	108.0	72.0	4	8.0	15.0	11.0	0	0	101.06285810470581	1650	3433.570146560669	1095	33.636363636363626	
0.5081519656000087	56.18	8.444444444444445	29.755555555555556	20.444444444444443	0.6716195779198461	33	243	136	14.0	86.0	59.0	6	7.0	15.0	11.0	0	0	103.52861309051514	1700	3537.098759651184	1132	33.41176470588235	
0.5061642815165793	46.1	8.212765957446809	25.085106382978722	17.23404255319149	0.6716195779198461	34	247	132	11.0	40.0	29.0	11	8.0	15.0	11.0	0	0	108.54228591918945	1750	3645.6410455703735	1166	33.37142857142858	
0.5064402469447846	38.34	8.463414634146341	28.536585365853657	19.73170731707317	0.6716195779198461	35	257	132	12.0	110.0	76.0	8	8.0	15.0	11.0	0	0	94.56761074066162	1800	3740.208656311035	1194	33.66666666666667	
0.5065542016595809	28.62	8.73913043478261	32.56521739130435	22.67391304347826	0.6716195779198461	36	262	116	14.0	94.0	67.0	4	8.0	15.0	11.0	0	0	108.05776524543762	1850	3848.266421556473	1221	34.0	
0.5078070309912683	30.76	8.86111111111111	27.055555555555557	19.11111111111111	0.6716195779198461	37	277	132	15.0	71.0	49.0	1	7.0	15.0	11.0	0	0	83.30772566795349	1900	3931.5741472244263	1249	34.263157894736835	
0.5100070815005797	22.0	8.536585365853659	25.73170731707317	17.951219512195124	0.6716195779198461	38	287	39	14.0	45.0	33.0	6	7.0	15.0	11.0	0	0	93.51729583740234	1950	4025.0914430618286	1284	34.15384615384616	
0.5049598921558358	22.56	8.434782608695652	25.804347826086957	17.891304347826086	0.6716195779198461	39	292	45	14.0	60.0	41.0	6	7.0	15.0	11.0	0	0	104.0410099029541	2000	4129.132452964783	1317	34.150000000000006	
0.5085450699371684	23.12	8.735294117647058	28.235294117647058	19.529411764705884	0.6716195779198461	40	309	53	15.0	54.0	39.0	5	7.0	15.0	11.0	0	0	77.36924481391907	2050	4206.501697778702	1340	34.634146341463406	
0.4981741086185438	26.64	8.348837209302326	25.906976744186046	17.930232558139537	0.6716195779198461	41	317	72	15.0	54.0	39.0	4	7.0	15.0	11.0	0	0	98.07201409339905	2100	4304.573711872101	1373	34.61904761904762	
0.5037573533016414	24.62	7.930232558139535	23.813953488372093	16.41860465116279	0.6716195779198461	42	325	53	10.0	59.0	40.0	1	7.0	15.0	11.0	0	0	96.00012803077698	2150	4400.573839902878	1411	34.372093023255815	
0.5054824135836227	27.68	8.146341463414634	24.29268292682927	16.804878048780488	0.6716195779198461	43	335	63	16.0	58.0	42.0	1	7.0	15.0	11.0	0	0	93.13221955299377	2200	4493.706059455872	1439	34.59090909090909	
0.5086769855136294	24.68	8.071428571428571	25.285714285714285	17.452380952380953	0.6716195779198461	44	344	57	16.0	58.0	42.0	7	7.0	15.0	11.0	0	0	96.63310217857361	2250	4590.339161634445	1465	34.888888888888886	
0.5079690573348907	21.62	7.975	22.825	15.775	0.6716195779198461	45	355	52	9.0	38.0	27.0	2	7.0	15.0	11.0	0	0	90.34403371810913	2300	4680.683195352554	1483	35.52173913043478	
0.5122340577569046	21.16	8.177777777777777	23.2	16.11111111111111	0.6716195779198461	46	361	53	12.0	44.0	31.0	1	7.0	15.0	11.0	0	0	101.64615821838379	2350	4782.329353570938	1516	35.48936170212767	
0.5154966295399985	23.6	8.21951219512195	24.4390243902439	17.121951219512194	0.6889038974990915	47	371	55	13.0	117.0	83.0	7	7.0	15.0	11.0	0	0	93.58816242218018	2400	4875.917515993118	1546	35.58333333333333	
0.507118490771199	24.84	8.272727272727273	21.848484848484848	15.393939393939394	0.6889038974990915	48	389	63	14.0	46.0	32.0	3	7.0	15.0	11.0	0	0	75.83179092407227	2450	4951.749306917191	1561	36.285714285714285	
0.5108448922874292	20.26	8.2	21.8	15.485714285714286	0.6889038974990915	49	405	55	11.0	64.0	46.0	3	7.0	15.0	11.0	0	0	82.39173603057861	2500	5034.141042947769	1585	36.6	
0.5131324882302696	19.22	8.216216216216216	20.783783783783782	14.891891891891891	0.6889038974990915	50	419	41	11.0	64.0	46.0	2	7.0	15.0	11.0	0	0	87.24063920974731	2550	5121.3816821575165	1607	36.98039215686274	
0.5255255221334705	17.78	8.195121951219512	19.585365853658537	13.926829268292684	0.6889038974990915	51	429	38	11.0	35.0	25.0	4	7.0	15.0	11.0	0	0	96.72351932525635	2600	5218.105201482773	1633	37.19230769230769	
