ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.49648768819950084	74.78	8.46	73.5	49.98	0.5874597054760217	0	0	378	11	371	252	16	7	15	11	0	0	67.3025450706482	50	67.3025450706482	50	0.0	
0.5007938221422849	65.72	8.307692307692308	39.76923076923077	26.692307692307693	0.5874597054760217	1	38	237	10.0	102.0	68.0	13	7.0	19.0	13.0	0	0	14.869210004806519	100	82.17175507545471	62	38.0	
0.5026876717072314	43.76	8.466666666666667	32.4	22.133333333333333	0.5875348690500833	2	74	248	11.0	84.0	57.0	4	7.0	15.0	11.0	0	0	17.530999422073364	150	99.70275449752808	75	50.0	
0.5094310633233926	55.02	8.571428571428571	42.714285714285715	28.714285714285715	0.5974903205508786	3	104	242	13.0	129.0	87.0	2	8.0	19.0	13.0	0	0	24.062006950378418	200	123.7647614479065	94	53.0	
