ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
37.48690159845368	92.67	13.556321839080459	39.26896551724138	31.875862068965517	314.5	32	3029	194	17.0	139.0	114.0	30	6.0	8.0	6.0	0	0	0.19600725173950195	16500	5.20542311668396	5968	63.83030303030303	
39.52146414680138	94.188	13.88888888888889	40.829787234042556	33.14420803782506	315.5	33	3107	183	17.0	118.0	97.0	20	6.0	8.0	6.0	0	0	0.1790010929107666	17000	5.384424209594727	6198	63.54117647058823	
40.05357459818336	98.82	13.789598108747045	39.621749408983455	32.170212765957444	343.5	34	3185	200	17.0	99.0	81.0	13	6.0	8.0	6.0	0	0	0.1729907989501953	17500	5.557415008544922	6420	63.31428571428571	
45.16504716585864	98.732	14.114634146341464	42.40731707317073	34.49268292682927	343.5	35	3276	243	17.0	99.0	81.0	24	6.0	8.0	6.0	0	0	0.17195701599121094	18000	5.729372024536133	6637	63.12777777777778	
50.04332425467097	101.706	14.291866028708133	43.047846889952154	35.016746411483254	343.5	36	3359	243	17.0	98.0	80.0	14	6.0	8.0	6.0	0	0	0.17628860473632812	18500	5.905660629272461	6846	62.994594594594595	
56.33727895844402	107.086	14.452554744525548	45.476885644768856	37.009732360097324	343.5	37	3449	243	17.0	104.0	86.0	24	6.0	8.0	6.0	0	0	0.18746232986450195	19000	6.093122959136963	7086	62.705263157894734	
57.15389167806178	106.08	14.392344497607656	44.40191387559808	36.1244019138756	344.5	38	3532	265	17.0	127.0	103.0	34	6.0	8.0	6.0	0	0	0.18516993522644043	19500	6.278292894363403	7319	62.46666666666666	
57.169799421899874	109.8	14.231155778894472	43.23618090452261	35.14572864321608	344.5	39	3635	247	17.0	127.0	103.0	25	6.0	8.0	6.0	0	0	0.1819925308227539	20000	6.460285425186157	7552	62.24	
61.09453519657626	116.41	14.379310344827585	43.8128078817734	35.62068965517241	350.0	40	3730	219	17.0	110.0	89.0	40	6.0	8.0	6.0	0	0	0.18401408195495605	20500	6.644299507141113	7768	62.107317073170734	
71.37812227414055	117.632	14.528255528255528	44.44963144963145	36.16216216216216	350.0	41	3824	225	17.0	113.0	92.0	39	6.0	8.0	6.0	0	0	0.18598675727844238	21000	6.830286264419556	7989	61.957142857142856	
67.98426073291634	125.394	14.518987341772151	43.230379746835446	35.20253164556962	350.0	42	3930	239	17.0	108.0	88.0	44	7.0	9.0	7.0	0	0	0.18200349807739258	21500	7.012289762496948	8211	61.80930232558139	
58.728281557411954	124.884	14.19315403422983	41.83863080684596	34.01711491442543	350.0	43	4022	253	17.0	123.0	101.0	37	6.0	8.0	6.0	0	0	0.17999958992004395	22000	7.192289352416992	8414	61.75454545454546	
64.85632078036824	126.866	14.436868686868687	42.66414141414141	34.69191919191919	350.0	44	4127	258	17.0	122.0	100.0	29	6.0	8.0	6.0	0	0	0.18094873428344727	22500	7.3732380867004395	8608	61.74222222222222	
69.47009916614714	134.388	14.254364089775562	42.69576059850374	34.743142144638405	393.0	45	4227	296	17.0	125.0	102.0	19	6.0	8.0	6.0	0	0	0.1784532070159912	23000	7.551691293716431	8793	61.7695652173913	
71.87612680990098	138.096	14.50253807106599	42.97208121827411	34.944162436548226	393.0	46	4334	265	17.0	111.0	90.0	35	6.0	8.0	6.0	0	0	0.17799687385559082	23500	7.7296881675720215	9017	61.62978723404255	
68.8497378653524	135.746	14.23019801980198	43.101485148514854	35.03217821782178	393.0	47	4431	292	17.0	125.0	101.0	35	6.0	8.0	6.0	0	0	0.18498945236206055	24000	7.914677619934082	9234	61.525	
76.4761823216562	135.63	14.753213367609254	45.303341902313626	36.86375321336761	413.5	48	4543	277	17.0	125.0	101.0	30	6.0	8.0	6.0	0	0	0.1820201873779297	24500	8.096697807312012	9447	61.44081632653061	
69.88473186669526	143.354	14.562962962962963	45.16543209876543	36.75061728395062	413.5	49	4639	311	17.0	126.0	104.0	22	6.0	8.0	6.0	0	0	0.18699169158935547	25000	8.283689498901367	9653	61.388	
72.5499064122512	142.488	14.565947242206235	45.724220623501196	37.194244604316545	413.5	50	4723	324	17.0	121.0	99.0	37	6.0	8.0	6.0	0	0	0.1939992904663086	25500	8.477688789367676	9886	61.23137254901961	
