ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1936.42	12.0	1838.54	1291.14	2	0	0	18342	17	17411	12228	30	7	28	20	7	34	0	377.8466155529022	50	377.8466155529022	16	68.0	
74.94	9.657142857142857	63.885714285714286	45.285714285714285	1	1	28	268	16.0	257.0	179.0	23	7.0	28.0	20.0	10	38	0	72.35405445098877	100	450.200670003891	34	66.0	
