ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
139.43	8.75	136.98	93.08	2	0	0	822	11	810	548	16	7	15	11	21	0	0	153.03814911842346	100	153.03814911842346	100	0.0	
103.97	8.73	86.75	59.11	2	1	57	726	14	713	484	16	7	15	11	14	0	0	54.57701516151428	200	207.61516427993774	142	29.0	
134.75	8.96	84.29	57.58	2	2	116	726	14	713	484	21	7	15	11	16	0	0	49.577197313308716	300	257.19236159324646	179	40.33333333333333	
142.75	9.32	92.18	62.9	2	3	173	726	14	713	484	21	7	15	11	19	0	0	54.75794982910156	400	311.950311422348	219	45.25	
150.96	9.35	93.4	63.72	2	4	230	726	14	713	484	21	7	15	11	21	0	0	50.94617462158203	500	362.89648604393005	260	48.0	
155.98	9.6	97.34	66.49	2	5	278	726	17	713	484	21	7	15	11	22	0	0	62.89471697807312	600	425.7912030220032	305	49.16666666666667	
153.21	9.51	87.2	59.68	2	6	320	726	17	713	484	12	7	15	11	26	0	0	74.66905474662781	700	500.460257768631	356	49.142857142857146	
149.15	9.51	76.61	52.54	2	7	365	726	17	713	484	11	7	15	11	26	0	0	68.66194987297058	800	569.1222076416016	399	50.125	
149.86	9.48	73.62	50.59	2	8	412	726	17	713	484	11	7	15	11	26	0	0	62.7771098613739	900	631.8993175029755	443	50.77777777777778	
146.66	9.47	71.71	49.3	3	9	457	726	17	713	484	8	7	15	11	27	0	0	71.49999904632568	1000	703.3993165493011	490	51.0	
148.08	9.46	71.12	48.9	4	10	492	726	17	713	484	8	7	15	11	27	0	0	99.77724719047546	1100	803.1765637397766	544	50.54545454545455	
145.92	9.55	65.02	44.77	4	11	525	549	17	540	366	8	7	15	11	26	0	0	106.63987827301025	1200	909.8164420127869	600	50.0	
148.17	9.33	61.55	42.36	4	12	561	549	17	540	366	8	7	15	11	26	0	0	98.77200865745544	1300	1008.5884506702423	655	49.61538461538461	
