ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
54.4	8.2	53.2	36.4	1	0	0	207	10	204	138	16	7	15	11	6	0	0	27.181572914123535	10	27.181572914123535	10	0.0	
37.3	8.4	38.9	26.6	1	1	4	91	10	90	61	17	7	19	13	5	0	0	15.375985383987427	20	42.55755829811096	16	20.0	
35.5	8.3	35.1	23.9	1	2	9	91	10	90	61	17	7	19	13	5	0	0	12.286942958831787	30	54.84450125694275	21	30.0	
32.0	8.0	28.1	19.2	2	3	12	48	9	48	32	17	7	19	13	5	0	0	17.033071517944336	40	71.87757277488708	28	30.0	
30.3	8.1	28.5	19.5	2	4	15	48	9	48	32	11	7	15	11	6	0	0	18.000760078430176	50	89.87833285331726	35	30.0	
30.4	8.1	27.2	18.7	2	5	18	48	9	48	32	11	7	15	11	6	0	0	17.420222759246826	60	107.29855561256409	41	31.66666666666667	
29.8	8.1	27.2	18.7	2	6	22	48	9	48	32	11	7	15	11	6	0	0	14.584095001220703	70	121.88265061378479	46	34.28571428571429	
30.4	8.1	28.5	19.5	2	7	24	48	9	48	32	11	7	15	11	5	0	0	19.35459589958191	80	141.2372465133667	54	32.5	
31.3	8.3	27.9	19.1	2	8	27	48	9	43	29	11	8	15	11	5	0	0	17.52194356918335	90	158.75919008255005	59	34.44444444444444	
33.4	8.5	39.1	26.3	2	9	32	48	10	127	83	11	8	15	11	5	0	0	13.441760778427124	100	172.20095086097717	64	36.0	
38.8	8.4	30.7	20.9	3	10	33	48	9	43	29	19	8	15	11	5	0	0	22.277949333190918	110	194.4789001941681	71	35.45454545454545	
38.8	8.4	30.7	20.9	3	11	36	48	9	43	29	19	8	15	11	5	0	0	17.33978295326233	120	211.81868314743042	77	35.83333333333333	
38.5	8.3	28.3	19.3	4	12	37	48	9	43	29	19	8	15	11	5	0	0	22.341005563735962	130	234.15968871116638	86	33.846153846153854	
40.7	8.2	25.9	17.7	4	13	39	51	9	43	29	19	8	15	11	4	0	0	20.41120934486389	140	254.57089805603027	93	33.57142857142857	
40.7	8.2	25.9	17.7	4	14	41	51	9	43	29	19	8	15	11	4	0	0	19.476693868637085	150	274.04759192466736	101	32.66666666666667	
38.2	8.2	25.9	17.7	4	15	43	48	9	43	29	19	8	15	11	4	0	0	19.388936758041382	160	293.43652868270874	109	31.875	
40.2	8.1	24.4	16.7	4	16	44	53	9	43	29	19	8	15	11	4	0	0	22.408316373825073	170	315.8448450565338	115	32.35294117647058	
40.4	8.1	23.1	15.9	4	17	45	53	9	43	29	19	8	15	11	3	0	0	22.12629246711731	180	337.9711375236511	121	32.77777777777777	
40.4	8.1	23.1	15.9	4	18	46	53	9	43	29	19	8	15	11	3	0	0	22.579740285873413	190	360.55087780952454	129	32.10526315789474	
40.4	8.1	23.1	15.9	4	19	50	53	9	43	29	19	8	15	11	3	0	0	14.77737283706665	200	375.3282506465912	134	33.0	
40.0	8.1	24.4	16.7	4	20	52	53	9	43	29	19	8	15	11	4	0	0	19.644970655441284	210	394.97322130203247	140	33.33333333333334	
40.0	8.1	24.4	16.7	4	21	54	53	9	43	29	19	8	15	11	4	0	0	20.194843769073486	220	415.16806507110596	148	32.727272727272734	
41.2	8.1	26.2	17.6	4	22	55	58	9	43	29	19	8	15	11	5	0	0	22.724493265151978	230	437.89255833625793	156	32.173913043478265	
41.2	8.1	26.2	17.6	4	23	60	58	9	43	29	19	8	15	11	5	0	0	12.105075597763062	240	449.997633934021	160	33.33333333333334	
41.2	8.1	26.2	17.6	4	24	61	58	9	43	29	19	8	15	11	5	0	0	21.016634225845337	250	471.01426815986633	166	33.599999999999994	
41.2	8.1	26.2	17.6	4	25	64	58	9	43	29	19	8	15	11	5	0	0	16.57872986793518	260	487.5929980278015	172	33.846153846153854	
41.2	8.1	26.2	17.6	4	26	66	58	9	43	29	19	8	15	11	5	0	0	18.699564933776855	270	506.29256296157837	179	33.703703703703695	
41.2	8.1	26.2	17.6	4	27	69	58	9	43	29	19	8	15	11	5	0	0	17.838406085968018	280	524.1309690475464	185	33.92857142857143	
41.5	8.0	22.1	15.0	4	28	69	58	8	32	21	19	8	15	11	5	0	0	23.817173957824707	290	547.9481430053711	191	34.13793103448276	
41.5	8.0	22.1	15.0	4	29	70	58	8	32	21	19	8	15	11	5	0	0	20.787068605422974	300	568.7352116107941	198	34.0	
41.5	8.0	22.1	15.0	4	30	73	58	8	32	21	19	8	15	11	5	0	0	16.14459228515625	310	584.8798038959503	203	34.516129032258064	
41.5	8.0	22.1	15.0	4	31	74	58	8	32	21	19	8	15	11	5	0	0	21.024411916732788	320	605.9042158126831	211	34.0625	
41.5	8.0	22.1	15.0	4	32	76	58	8	32	21	19	8	15	11	5	0	0	18.46292209625244	330	624.3671379089355	216	34.54545454545455	
41.5	8.0	22.1	15.0	4	33	78	58	8	32	21	19	8	15	11	5	0	0	18.431726217269897	340	642.7988641262054	222	34.705882352941174	
39.7	8.4	35.4	24.3	5	34	79	52	12	165	114	19	8	15	11	4	0	0	22.49728488922119	350	665.2961490154266	229	34.57142857142857	
42.3	8.4	33.3	23.1	4	35	81	52	12	165	114	19	8	15	11	4	0	0	18.43892550468445	360	683.7350745201111	234	35.0	
43.3	8.4	31.6	22.1	4	36	82	52	12	165	114	19	8	15	11	4	0	0	21.234655380249023	370	704.9697299003601	241	34.86486486486487	
43.3	8.4	31.6	22.1	3	37	84	52	12	165	114	19	8	15	11	4	0	0	18.2866473197937	380	723.2563772201538	246	35.263157894736835	
43.3	8.4	31.6	22.1	3	38	88	52	12	165	114	19	8	15	11	4	0	0	14.319743156433105	390	737.5761203765869	251	35.641025641025635	
44.4	8.4	31.2	21.9	2	39	93	55	12	165	114	19	8	15	11	5	0	0	11.866763830184937	400	749.4428842067719	254	36.5	
45.9	8.4	31.2	21.9	2	40	97	57	12	165	114	19	8	15	11	4	0	0	14.526788473129272	410	763.9696726799011	258	37.073170731707314	
46.8	8.4	30.8	21.7	2	41	98	57	12	165	114	19	8	15	11	4	0	0	21.257878065109253	420	785.2275507450104	265	36.904761904761905	
47.6	8.4	30.4	21.5	1	42	98	57	12	165	114	19	8	15	11	5	0	0	23.848634719848633	430	809.076185464859	272	36.74418604651163	
47.6	8.4	30.4	21.5	1	43	101	57	12	165	114	19	8	15	11	5	0	0	16.610295295715332	440	825.6864807605743	277	37.04545454545455	
47.6	8.4	30.4	21.5	1	44	104	57	12	165	114	19	8	15	11	5	0	0	17.152997732162476	450	842.8394784927368	282	37.33333333333333	
49.9	8.0	15.4	11.2	1	45	104	63	8	19	13	19	8	15	11	6	0	0	24.394182443618774	460	867.2336609363556	289	37.17391304347826	
